c Square Mesh
c 12 x 12 vertices, 12 degree, range [0,12]
p max 146 1542
a 15 37 8
a 15 36 4
a 15 35 9
a 15 34 6
a 15 33 1
a 15 32 12
a 15 31 11
a 15 30 12
a 15 29 7
a 15 28 12
a 15 27 1
a 16 39 5
a 16 38 1
a 16 37 4
a 16 36 1
a 16 35 10
a 16 34 1
a 16 33 5
a 16 32 3
a 16 31 9
a 16 30 8
a 16 29 3
a 16 28 3
a 17 40 2
a 17 39 9
a 17 38 12
a 17 37 8
a 17 36 9
a 17 35 1
a 17 34 3
a 17 33 7
a 17 32 8
a 17 31 6
a 17 30 7
a 17 29 2
a 18 41 4
a 18 40 12
a 18 39 9
a 18 38 6
a 18 37 11
a 18 36 2
a 18 35 6
a 18 34 7
a 18 33 10
a 18 32 12
a 18 31 8
a 18 30 1
a 19 42 3
a 19 41 2
a 19 40 6
a 19 39 1
a 19 38 5
a 19 37 9
a 19 36 4
a 19 35 11
a 19 34 9
a 19 33 8
a 19 32 6
a 19 31 9
a 20 43 7
a 20 42 7
a 20 41 1
a 20 40 9
a 20 39 12
a 20 38 11
a 20 37 4
a 20 36 8
a 20 35 4
a 20 34 10
a 20 33 2
a 20 32 4
a 21 44 5
a 21 43 11
a 21 42 7
a 21 41 1
a 21 40 2
a 21 39 2
a 21 38 3
a 21 37 6
a 21 36 6
a 21 35 3
a 21 34 9
a 21 33 1
a 22 45 7
a 22 44 3
a 22 43 4
a 22 42 5
a 22 41 5
a 22 40 4
a 22 39 12
a 22 38 3
a 22 37 6
a 22 36 11
a 22 35 12
a 22 34 3
a 23 46 1
a 23 45 1
a 23 44 7
a 23 43 2
a 23 42 6
a 23 41 12
a 23 40 3
a 23 39 11
a 23 38 3
a 23 37 1
a 23 36 4
a 23 35 9
a 24 47 9
a 24 46 12
a 24 45 6
a 24 44 5
a 24 43 1
a 24 42 6
a 24 41 12
a 24 40 2
a 24 39 4
a 24 38 3
a 24 37 7
a 24 36 6
a 25 48 2
a 25 47 11
a 25 46 8
a 25 45 4
a 25 44 10
a 25 43 10
a 25 42 1
a 25 41 6
a 25 40 2
a 25 39 4
a 25 38 3
a 25 37 9
a 26 49 6
a 26 48 6
a 26 47 7
a 26 46 6
a 26 45 9
a 26 44 5
a 26 43 10
a 26 42 10
a 26 41 11
a 26 40 5
a 26 39 2
a 26 38 3
a 27 50 1
a 27 49 2
a 27 48 9
a 27 47 2
a 27 46 2
a 27 45 3
a 27 44 8
a 27 43 6
a 27 42 1
a 27 41 5
a 27 40 10
a 27 39 9
a 28 51 2
a 28 50 7
a 28 49 2
a 28 48 2
a 28 47 2
a 28 46 8
a 28 45 5
a 28 44 8
a 28 43 4
a 28 42 12
a 28 41 10
a 28 40 11
a 29 52 2
a 29 51 7
a 29 50 7
a 29 49 12
a 29 48 11
a 29 47 9
a 29 46 2
a 29 45 3
a 29 44 5
a 29 43 10
a 29 42 12
a 29 41 2
a 30 53 6
a 30 52 9
a 30 51 9
a 30 50 1
a 30 49 2
a 30 48 10
a 30 47 8
a 30 46 6
a 30 45 12
a 30 44 3
a 30 43 8
a 30 42 9
a 31 54 2
a 31 53 2
a 31 52 3
a 31 51 1
a 31 50 5
a 31 49 2
a 31 48 11
a 31 47 7
a 31 46 11
a 31 45 2
a 31 44 1
a 31 43 6
a 32 55 3
a 32 54 7
a 32 53 9
a 32 52 10
a 32 51 4
a 32 50 1
a 32 49 12
a 32 48 9
a 32 47 3
a 32 46 2
a 32 45 3
a 32 44 4
a 33 56 12
a 33 55 7
a 33 54 6
a 33 53 8
a 33 52 3
a 33 51 9
a 33 50 3
a 33 49 11
a 33 48 10
a 33 47 11
a 33 46 10
a 33 45 6
a 34 57 3
a 34 56 2
a 34 55 12
a 34 54 1
a 34 53 3
a 34 52 7
a 34 51 1
a 34 50 3
a 34 49 11
a 34 48 6
a 34 47 2
a 34 46 3
a 35 58 9
a 35 57 7
a 35 56 6
a 35 55 9
a 35 54 5
a 35 53 12
a 35 52 3
a 35 51 2
a 35 50 6
a 35 49 7
a 35 48 2
a 35 47 12
a 36 59 10
a 36 58 6
a 36 57 9
a 36 56 8
a 36 55 5
a 36 54 8
a 36 53 10
a 36 52 12
a 36 51 8
a 36 50 3
a 36 49 8
a 36 48 6
a 37 60 5
a 37 59 9
a 37 58 3
a 37 57 3
a 37 56 11
a 37 55 9
a 37 54 12
a 37 53 10
a 37 52 6
a 37 51 10
a 37 50 1
a 37 49 8
a 38 61 12
a 38 60 9
a 38 59 9
a 38 58 8
a 38 57 6
a 38 56 8
a 38 55 11
a 38 54 3
a 38 53 3
a 38 52 10
a 38 51 9
a 38 50 12
a 39 62 11
a 39 61 3
a 39 60 11
a 39 59 9
a 39 58 2
a 39 57 12
a 39 56 1
a 39 55 8
a 39 54 3
a 39 53 9
a 39 52 11
a 39 51 2
a 40 63 4
a 40 62 5
a 40 61 5
a 40 60 12
a 40 59 1
a 40 58 11
a 40 57 9
a 40 56 8
a 40 55 10
a 40 54 11
a 40 53 3
a 40 52 8
a 41 64 10
a 41 63 1
a 41 62 7
a 41 61 8
a 41 60 12
a 41 59 1
a 41 58 12
a 41 57 11
a 41 56 6
a 41 55 11
a 41 54 7
a 41 53 5
a 42 65 9
a 42 64 8
a 42 63 9
a 42 62 2
a 42 61 8
a 42 60 10
a 42 59 3
a 42 58 10
a 42 57 8
a 42 56 10
a 42 55 11
a 42 54 11
a 43 66 5
a 43 65 11
a 43 64 5
a 43 63 5
a 43 62 6
a 43 61 8
a 43 60 2
a 43 59 6
a 43 58 9
a 43 57 4
a 43 56 11
a 43 55 3
a 44 67 8
a 44 66 9
a 44 65 9
a 44 64 7
a 44 63 5
a 44 62 10
a 44 61 12
a 44 60 4
a 44 59 4
a 44 58 8
a 44 57 11
a 44 56 3
a 45 68 1
a 45 67 6
a 45 66 12
a 45 65 2
a 45 64 11
a 45 63 11
a 45 62 2
a 45 61 1
a 45 60 6
a 45 59 3
a 45 58 8
a 45 57 9
a 46 69 3
a 46 68 2
a 46 67 8
a 46 66 6
a 46 65 9
a 46 64 10
a 46 63 9
a 46 62 2
a 46 61 5
a 46 60 12
a 46 59 8
a 46 58 7
a 47 70 11
a 47 69 1
a 47 68 5
a 47 67 8
a 47 66 1
a 47 65 8
a 47 64 1
a 47 63 2
a 47 62 1
a 47 61 10
a 47 60 1
a 47 59 1
a 48 71 10
a 48 70 2
a 48 69 4
a 48 68 10
a 48 67 2
a 48 66 7
a 48 65 10
a 48 64 7
a 48 63 9
a 48 62 1
a 48 61 2
a 48 60 8
a 49 72 6
a 49 71 2
a 49 70 10
a 49 69 4
a 49 68 6
a 49 67 6
a 49 66 1
a 49 65 10
a 49 64 9
a 49 63 2
a 49 62 3
a 49 61 9
a 50 73 6
a 50 72 2
a 50 71 5
a 50 70 7
a 50 69 11
a 50 68 9
a 50 67 7
a 50 66 6
a 50 65 12
a 50 64 1
a 50 63 5
a 50 62 8
a 51 74 3
a 51 73 4
a 51 72 3
a 51 71 8
a 51 70 1
a 51 69 12
a 51 68 8
a 51 67 12
a 51 66 12
a 51 65 4
a 51 64 12
a 51 63 9
a 52 75 8
a 52 74 2
a 52 73 3
a 52 72 7
a 52 71 3
a 52 70 6
a 52 69 6
a 52 68 4
a 52 67 4
a 52 66 2
a 52 65 8
a 52 64 7
a 53 76 2
a 53 75 1
a 53 74 2
a 53 73 1
a 53 72 3
a 53 71 6
a 53 70 3
a 53 69 2
a 53 68 10
a 53 67 8
a 53 66 11
a 53 65 7
a 54 77 2
a 54 76 12
a 54 75 3
a 54 74 3
a 54 73 4
a 54 72 8
a 54 71 10
a 54 70 2
a 54 69 1
a 54 68 6
a 54 67 1
a 54 66 3
a 55 78 11
a 55 77 3
a 55 76 9
a 55 75 12
a 55 74 2
a 55 73 9
a 55 72 2
a 55 71 1
a 55 70 12
a 55 69 1
a 55 68 3
a 55 67 1
a 56 79 10
a 56 78 10
a 56 77 11
a 56 76 6
a 56 75 5
a 56 74 1
a 56 73 12
a 56 72 6
a 56 71 12
a 56 70 9
a 56 69 5
a 56 68 10
a 57 80 10
a 57 79 9
a 57 78 12
a 57 77 12
a 57 76 3
a 57 75 1
a 57 74 5
a 57 73 4
a 57 72 7
a 57 71 10
a 57 70 2
a 57 69 11
a 58 81 8
a 58 80 2
a 58 79 1
a 58 78 6
a 58 77 10
a 58 76 1
a 58 75 5
a 58 74 4
a 58 73 2
a 58 72 4
a 58 71 2
a 58 70 5
a 59 82 5
a 59 81 6
a 59 80 8
a 59 79 8
a 59 78 6
a 59 77 10
a 59 76 3
a 59 75 10
a 59 74 5
a 59 73 6
a 59 72 10
a 59 71 12
a 60 83 11
a 60 82 7
a 60 81 7
a 60 80 8
a 60 79 5
a 60 78 8
a 60 77 5
a 60 76 7
a 60 75 4
a 60 74 5
a 60 73 10
a 60 72 1
a 61 84 1
a 61 83 10
a 61 82 8
a 61 81 11
a 61 80 12
a 61 79 7
a 61 78 8
a 61 77 6
a 61 76 12
a 61 75 1
a 61 74 4
a 61 73 12
a 62 85 4
a 62 84 8
a 62 83 6
a 62 82 7
a 62 81 5
a 62 80 7
a 62 79 9
a 62 78 8
a 62 77 10
a 62 76 12
a 62 75 7
a 62 74 9
a 63 86 9
a 63 85 6
a 63 84 12
a 63 83 6
a 63 82 9
a 63 81 8
a 63 80 5
a 63 79 1
a 63 78 4
a 63 77 3
a 63 76 11
a 63 75 4
a 64 87 9
a 64 86 2
a 64 85 1
a 64 84 10
a 64 83 9
a 64 82 6
a 64 81 6
a 64 80 12
a 64 79 11
a 64 78 6
a 64 77 7
a 64 76 3
a 65 88 4
a 65 87 10
a 65 86 4
a 65 85 11
a 65 84 8
a 65 83 9
a 65 82 5
a 65 81 1
a 65 80 4
a 65 79 2
a 65 78 7
a 65 77 11
a 66 89 2
a 66 88 4
a 66 87 1
a 66 86 4
a 66 85 4
a 66 84 5
a 66 83 10
a 66 82 12
a 66 81 6
a 66 80 9
a 66 79 12
a 66 78 12
a 67 90 9
a 67 89 3
a 67 88 7
a 67 87 6
a 67 86 9
a 67 85 9
a 67 84 3
a 67 83 5
a 67 82 2
a 67 81 10
a 67 80 4
a 67 79 6
a 68 91 7
a 68 90 12
a 68 89 12
a 68 88 1
a 68 87 8
a 68 86 5
a 68 85 1
a 68 84 11
a 68 83 4
a 68 82 6
a 68 81 7
a 68 80 11
a 69 92 4
a 69 91 1
a 69 90 11
a 69 89 2
a 69 88 12
a 69 87 4
a 69 86 5
a 69 85 5
a 69 84 10
a 69 83 2
a 69 82 7
a 69 81 6
a 70 93 3
a 70 92 1
a 70 91 12
a 70 90 9
a 70 89 5
a 70 88 2
a 70 87 6
a 70 86 4
a 70 85 2
a 70 84 8
a 70 83 3
a 70 82 3
a 71 94 10
a 71 93 5
a 71 92 10
a 71 91 2
a 71 90 3
a 71 89 3
a 71 88 5
a 71 87 1
a 71 86 9
a 71 85 3
a 71 84 10
a 71 83 12
a 72 95 5
a 72 94 1
a 72 93 7
a 72 92 11
a 72 91 6
a 72 90 1
a 72 89 5
a 72 88 6
a 72 87 10
a 72 86 8
a 72 85 5
a 72 84 11
a 73 96 11
a 73 95 10
a 73 94 8
a 73 93 10
a 73 92 10
a 73 91 3
a 73 90 4
a 73 89 4
a 73 88 12
a 73 87 11
a 73 86 11
a 73 85 9
a 74 97 7
a 74 96 10
a 74 95 3
a 74 94 5
a 74 93 1
a 74 92 9
a 74 91 10
a 74 90 10
a 74 89 11
a 74 88 11
a 74 87 7
a 74 86 11
a 75 98 9
a 75 97 5
a 75 96 5
a 75 95 2
a 75 94 2
a 75 93 6
a 75 92 1
a 75 91 5
a 75 90 1
a 75 89 12
a 75 88 3
a 75 87 8
a 76 99 10
a 76 98 11
a 76 97 6
a 76 96 4
a 76 95 5
a 76 94 12
a 76 93 1
a 76 92 6
a 76 91 12
a 76 90 3
a 76 89 11
a 76 88 7
a 77 100 4
a 77 99 3
a 77 98 2
a 77 97 4
a 77 96 12
a 77 95 3
a 77 94 1
a 77 93 3
a 77 92 10
a 77 91 11
a 77 90 1
a 77 89 2
a 78 101 10
a 78 100 3
a 78 99 6
a 78 98 10
a 78 97 9
a 78 96 9
a 78 95 2
a 78 94 10
a 78 93 4
a 78 92 8
a 78 91 12
a 78 90 1
a 79 102 10
a 79 101 4
a 79 100 2
a 79 99 12
a 79 98 2
a 79 97 5
a 79 96 7
a 79 95 10
a 79 94 3
a 79 93 6
a 79 92 11
a 79 91 3
a 80 103 4
a 80 102 7
a 80 101 4
a 80 100 4
a 80 99 4
a 80 98 10
a 80 97 9
a 80 96 4
a 80 95 1
a 80 94 11
a 80 93 10
a 80 92 2
a 81 104 2
a 81 103 8
a 81 102 8
a 81 101 5
a 81 100 7
a 81 99 5
a 81 98 11
a 81 97 6
a 81 96 11
a 81 95 3
a 81 94 9
a 81 93 9
a 82 105 1
a 82 104 2
a 82 103 10
a 82 102 5
a 82 101 1
a 82 100 2
a 82 99 9
a 82 98 10
a 82 97 3
a 82 96 11
a 82 95 12
a 82 94 8
a 83 106 4
a 83 105 3
a 83 104 2
a 83 103 8
a 83 102 1
a 83 101 11
a 83 100 9
a 83 99 5
a 83 98 4
a 83 97 8
a 83 96 11
a 83 95 6
a 84 107 2
a 84 106 10
a 84 105 7
a 84 104 7
a 84 103 6
a 84 102 5
a 84 101 6
a 84 100 9
a 84 99 4
a 84 98 6
a 84 97 8
a 84 96 6
a 85 108 1
a 85 107 7
a 85 106 6
a 85 105 10
a 85 104 5
a 85 103 4
a 85 102 5
a 85 101 4
a 85 100 10
a 85 99 1
a 85 98 9
a 85 97 7
a 86 109 5
a 86 108 10
a 86 107 11
a 86 106 10
a 86 105 11
a 86 104 9
a 86 103 9
a 86 102 10
a 86 101 12
a 86 100 11
a 86 99 7
a 86 98 5
a 87 110 5
a 87 109 7
a 87 108 4
a 87 107 8
a 87 106 11
a 87 105 10
a 87 104 2
a 87 103 1
a 87 102 6
a 87 101 11
a 87 100 4
a 87 99 6
a 88 111 1
a 88 110 5
a 88 109 2
a 88 108 7
a 88 107 3
a 88 106 5
a 88 105 5
a 88 104 10
a 88 103 8
a 88 102 12
a 88 101 11
a 88 100 7
a 89 112 7
a 89 111 8
a 89 110 9
a 89 109 4
a 89 108 9
a 89 107 9
a 89 106 2
a 89 105 11
a 89 104 5
a 89 103 9
a 89 102 6
a 89 101 3
a 90 113 7
a 90 112 7
a 90 111 12
a 90 110 11
a 90 109 4
a 90 108 10
a 90 107 9
a 90 106 12
a 90 105 5
a 90 104 3
a 90 103 3
a 90 102 12
a 91 114 2
a 91 113 6
a 91 112 9
a 91 111 7
a 91 110 11
a 91 109 3
a 91 108 6
a 91 107 11
a 91 106 5
a 91 105 11
a 91 104 3
a 91 103 8
a 92 115 1
a 92 114 5
a 92 113 4
a 92 112 7
a 92 111 9
a 92 110 1
a 92 109 3
a 92 108 7
a 92 107 4
a 92 106 3
a 92 105 11
a 92 104 4
a 93 116 4
a 93 115 5
a 93 114 2
a 93 113 3
a 93 112 2
a 93 111 5
a 93 110 4
a 93 109 3
a 93 108 4
a 93 107 8
a 93 106 1
a 93 105 11
a 94 117 12
a 94 116 11
a 94 115 4
a 94 114 5
a 94 113 9
a 94 112 5
a 94 111 2
a 94 110 11
a 94 109 6
a 94 108 10
a 94 107 3
a 94 106 9
a 95 118 4
a 95 117 11
a 95 116 10
a 95 115 9
a 95 114 7
a 95 113 3
a 95 112 11
a 95 111 7
a 95 110 3
a 95 109 6
a 95 108 1
a 95 107 12
a 96 119 7
a 96 118 10
a 96 117 9
a 96 116 6
a 96 115 7
a 96 114 11
a 96 113 9
a 96 112 4
a 96 111 8
a 96 110 2
a 96 109 12
a 96 108 4
a 97 120 5
a 97 119 10
a 97 118 3
a 97 117 6
a 97 116 6
a 97 115 7
a 97 114 4
a 97 113 7
a 97 112 10
a 97 111 10
a 97 110 9
a 97 109 2
a 98 121 9
a 98 120 6
a 98 119 10
a 98 118 8
a 98 117 6
a 98 116 8
a 98 115 1
a 98 114 7
a 98 113 5
a 98 112 10
a 98 111 7
a 98 110 2
a 99 122 11
a 99 121 9
a 99 120 2
a 99 119 9
a 99 118 6
a 99 117 10
a 99 116 5
a 99 115 1
a 99 114 11
a 99 113 9
a 99 112 8
a 99 111 6
a 100 123 10
a 100 122 10
a 100 121 8
a 100 120 8
a 100 119 4
a 100 118 3
a 100 117 1
a 100 116 10
a 100 115 1
a 100 114 5
a 100 113 7
a 100 112 1
a 101 124 7
a 101 123 10
a 101 122 11
a 101 121 1
a 101 120 6
a 101 119 8
a 101 118 11
a 101 117 5
a 101 116 2
a 101 115 2
a 101 114 10
a 101 113 8
a 102 125 11
a 102 124 1
a 102 123 4
a 102 122 11
a 102 121 5
a 102 120 9
a 102 119 10
a 102 118 2
a 102 117 10
a 102 116 4
a 102 115 1
a 102 114 10
a 103 126 9
a 103 125 11
a 103 124 5
a 103 123 4
a 103 122 12
a 103 121 7
a 103 120 9
a 103 119 11
a 103 118 8
a 103 117 7
a 103 116 7
a 103 115 11
a 104 127 4
a 104 126 10
a 104 125 10
a 104 124 2
a 104 123 12
a 104 122 11
a 104 121 2
a 104 120 1
a 104 119 7
a 104 118 9
a 104 117 8
a 104 116 11
a 105 128 4
a 105 127 7
a 105 126 9
a 105 125 1
a 105 124 4
a 105 123 9
a 105 122 5
a 105 121 10
a 105 120 11
a 105 119 12
a 105 118 7
a 105 117 7
a 106 129 11
a 106 128 6
a 106 127 11
a 106 126 12
a 106 125 3
a 106 124 9
a 106 123 11
a 106 122 12
a 106 121 4
a 106 120 1
a 106 119 12
a 106 118 1
a 107 130 3
a 107 129 8
a 107 128 6
a 107 127 4
a 107 126 3
a 107 125 5
a 107 124 9
a 107 123 8
a 107 122 5
a 107 121 4
a 107 120 5
a 107 119 7
a 108 131 1
a 108 130 11
a 108 129 8
a 108 128 5
a 108 127 5
a 108 126 11
a 108 125 7
a 108 124 4
a 108 123 9
a 108 122 12
a 108 121 1
a 108 120 4
a 109 132 8
a 109 131 1
a 109 130 1
a 109 129 6
a 109 128 11
a 109 127 4
a 109 126 10
a 109 125 10
a 109 124 7
a 109 123 5
a 109 122 10
a 109 121 3
a 110 133 2
a 110 132 9
a 110 131 12
a 110 130 8
a 110 129 9
a 110 128 6
a 110 127 8
a 110 126 3
a 110 125 12
a 110 124 5
a 110 123 8
a 110 122 1
a 111 134 10
a 111 133 11
a 111 132 12
a 111 131 1
a 111 130 7
a 111 129 2
a 111 128 2
a 111 127 8
a 111 126 10
a 111 125 11
a 111 124 10
a 111 123 5
a 112 135 7
a 112 134 9
a 112 133 9
a 112 132 11
a 112 131 6
a 112 130 2
a 112 129 12
a 112 128 10
a 112 127 10
a 112 126 6
a 112 125 3
a 112 124 9
a 113 136 8
a 113 135 6
a 113 134 4
a 113 133 7
a 113 132 2
a 113 131 1
a 113 130 7
a 113 129 7
a 113 128 6
a 113 127 6
a 113 126 3
a 113 125 2
a 114 137 9
a 114 136 3
a 114 135 8
a 114 134 7
a 114 133 7
a 114 132 7
a 114 131 3
a 114 130 7
a 114 129 12
a 114 128 10
a 114 127 12
a 114 126 8
a 115 138 10
a 115 137 3
a 115 136 1
a 115 135 9
a 115 134 7
a 115 133 7
a 115 132 11
a 115 131 8
a 115 130 9
a 115 129 2
a 115 128 3
a 115 127 12
a 116 139 10
a 116 138 7
a 116 137 11
a 116 136 7
a 116 135 11
a 116 134 6
a 116 133 10
a 116 132 7
a 116 131 2
a 116 130 12
a 116 129 12
a 116 128 7
a 117 140 9
a 117 139 10
a 117 138 7
a 117 137 3
a 117 136 12
a 117 135 6
a 117 134 8
a 117 133 2
a 117 132 11
a 117 131 12
a 117 130 9
a 117 129 12
a 118 141 5
a 118 140 6
a 118 139 8
a 118 138 11
a 118 137 8
a 118 136 11
a 118 135 9
a 118 134 2
a 118 133 9
a 118 132 1
a 118 131 9
a 118 130 11
a 119 142 9
a 119 141 8
a 119 140 9
a 119 139 8
a 119 138 1
a 119 137 9
a 119 136 3
a 119 135 9
a 119 134 6
a 119 133 1
a 119 132 9
a 119 131 3
a 120 143 4
a 120 142 8
a 120 141 1
a 120 140 1
a 120 139 9
a 120 138 10
a 120 137 10
a 120 136 8
a 120 135 2
a 120 134 12
a 120 133 6
a 120 132 1
a 121 144 1
a 121 143 8
a 121 142 7
a 121 141 9
a 121 140 12
a 121 139 6
a 121 138 7
a 121 137 7
a 121 136 9
a 121 135 12
a 121 134 2
a 121 133 7
a 122 145 7
a 122 144 1
a 122 143 4
a 122 142 5
a 122 141 2
a 122 140 5
a 122 139 7
a 122 138 12
a 122 137 2
a 122 136 12
a 122 135 12
a 122 134 5
a 123 145 3
a 123 144 2
a 123 143 11
a 123 142 1
a 123 141 4
a 123 140 2
a 123 139 5
a 123 138 2
a 123 137 2
a 123 136 10
a 123 135 5
a 124 145 3
a 124 144 5
a 124 143 3
a 124 142 6
a 124 141 1
a 124 140 10
a 124 139 2
a 124 138 2
a 124 137 12
a 124 136 4
a 125 145 1
a 125 144 1
a 125 143 6
a 125 142 4
a 125 141 6
a 125 140 7
a 125 139 12
a 125 138 7
a 125 137 7
a 126 145 4
a 126 144 11
a 126 143 12
a 126 142 10
a 126 141 9
a 126 140 8
a 126 139 9
a 126 138 1
a 127 145 5
a 127 144 10
a 127 143 12
a 127 142 12
a 127 141 7
a 127 140 3
a 127 139 1
a 128 145 1
a 128 144 1
a 128 143 1
a 128 142 4
a 128 141 12
a 128 140 3
a 129 145 5
a 129 144 7
a 129 143 10
a 129 142 11
a 129 141 6
a 130 145 8
a 130 144 9
a 130 143 12
a 130 142 5
a 131 145 7
a 131 144 1
a 131 143 1
a 132 145 12
a 132 144 9
a 133 145 5
a 134 146 36
a 135 146 36
a 136 146 36
a 137 146 36
a 138 146 36
a 139 146 36
a 140 146 36
a 141 146 36
a 142 146 36
a 143 146 36
a 144 146 36
a 145 146 36
