c Exponential Line
c 40 x 70 vertices, degree 20, range [0,20]
p max 2802 42197
a 15 176 29351
a 15 919 217
a 15 855 149
a 15 874 148
a 15 1216 5
a 15 293 31112
a 15 423 6541
a 15 1381 2
a 15 794 57
a 15 774 306
a 15 929 103
a 15 116 14461
a 16 472 6518
a 16 1313 4
a 16 549 5127
a 16 976 40
a 16 382 22849
a 16 446 10068
a 16 346 11636
a 16 640 912
a 16 258 2484
a 16 402 2608
a 16 513 2964
a 16 134 22533
a 16 329 14370
a 16 234 21458
a 16 439 1348
a 16 313 6655
a 16 1378 1
a 16 86 3585
a 16 888 127
a 16 1354 2
a 17 1352 2
a 17 255 1753
a 17 152 32679
a 17 1011 51
a 17 319 30878
a 17 1297 4
a 17 616 3651
a 17 68 13143
a 17 1001 29
a 17 1223 4
a 17 1152 7
a 17 244 14414
a 17 1088 22
a 17 439 257
a 17 1043 57
a 17 477 6963
a 17 593 2270
a 17 359 10177
a 17 929 42
a 17 1372 1
a 18 1208 13
a 18 1316 1
a 18 909 113
a 18 704 340
a 18 1307 2
a 18 459 12879
a 18 50 12182
a 18 588 1829
a 18 1314 2
a 18 131 11193
a 18 951 98
a 18 1036 31
a 18 629 3447
a 18 237 22045
a 18 491 11116
a 18 894 108
a 18 932 39
a 18 259 19354
a 18 92 15146
a 18 315 25991
a 19 1290 1
a 19 379 18241
a 19 1012 40
a 19 21 22172
a 19 644 1199
a 19 212 2364
a 19 303 5707
a 19 635 3134
a 19 497 5597
a 19 1021 16
a 19 1194 10
a 19 1233 6
a 19 460 6288
a 19 949 83
a 19 161 15499
a 19 887 243
a 19 847 316
a 19 381 4085
a 19 176 28028
a 19 769 77
a 20 534 5509
a 20 1085 21
a 20 192 9602
a 20 1069 55
a 20 1005 15
a 20 68 25509
a 20 119 23246
a 20 243 18541
a 20 324 2866
a 20 160 15945
a 20 796 474
a 20 26 13986
a 20 771 712
a 20 853 135
a 20 1039 1
a 20 1125 17
a 20 612 1923
a 20 1334 1
a 20 640 2016
a 20 363 11076
a 21 31 4537
a 21 59 27068
a 21 165 749
a 21 710 232
a 21 169 21431
a 21 565 5032
a 21 50 7950
a 21 1387 1
a 21 37 14147
a 21 391 20889
a 21 422 29955
a 21 749 783
a 21 445 5597
a 21 325 32061
a 21 523 609
a 21 385 11343
a 21 592 1589
a 21 1309 2
a 21 574 5050
a 21 694 1075
a 22 778 131
a 22 48 6706
a 22 234 32405
a 22 549 994
a 22 941 66
a 22 978 89
a 22 767 907
a 22 989 63
a 22 80 21949
a 22 582 7761
a 22 346 16143
a 22 371 17914
a 22 47 8076
a 22 452 7718
a 22 76 17965
a 22 61 9516
a 22 1208 15
a 22 49 9497
a 22 1258 3
a 22 1206 12
a 23 649 149
a 23 1065 44
a 23 54 26304
a 23 1155 15
a 23 39 16304
a 23 1379 1
a 23 906 30
a 23 62 7263
a 23 160 14009
a 23 1076 30
a 23 1280 4
a 23 418 10354
a 23 38 10894
a 23 1165 5
a 23 760 783
a 23 660 1651
a 23 1189 11
a 23 717 281
a 23 1199 13
a 23 436 2012
a 24 514 1436
a 24 786 681
a 24 927 153
a 24 334 9782
a 24 268 21946
a 24 901 236
a 24 728 548
a 24 1289 4
a 24 586 3385
a 24 380 20260
a 24 275 3879
a 24 83 19370
a 24 343 3832
a 24 105 6924
a 24 1225 6
a 24 253 2221
a 24 534 7239
a 24 38 13654
a 24 1142 12
a 24 1349 1
a 25 1397 2
a 25 726 686
a 25 84 25952
a 25 895 48
a 25 1163 11
a 25 95 24775
a 25 141 24485
a 25 919 215
a 25 1185 6
a 25 187 1955
a 25 1334 3
a 25 660 1947
a 25 687 918
a 25 836 112
a 25 863 275
a 25 364 7816
a 25 148 24556
a 25 1415 2
a 25 1124 21
a 25 139 26265
a 26 898 72
a 26 227 12250
a 26 1005 113
a 26 1411 1
a 26 55 4687
a 26 390 4694
a 26 350 3310
a 26 417 2599
a 26 368 28651
a 26 235 15630
a 26 940 39
a 26 716 1296
a 26 583 921
a 26 1359 2
a 26 204 26154
a 26 815 420
a 26 700 1569
a 26 725 1072
a 26 337 21975
a 26 306 1886
a 27 1337 3
a 27 492 11006
a 27 749 641
a 27 490 1013
a 27 449 7857
a 27 114 24308
a 27 1368 2
a 27 392 5603
a 27 1109 19
a 27 1115 24
a 27 694 901
a 27 1154 7
a 27 544 4988
a 27 1244 4
a 27 454 1496
a 27 33 23942
a 27 49 17125
a 27 892 106
a 27 107 17903
a 27 156 20416
a 28 1424 2
a 28 333 3926
a 28 951 106
a 28 987 93
a 28 1068 49
a 28 743 311
a 28 960 81
a 28 1141 5
a 28 520 7463
a 28 277 21197
a 28 737 183
a 28 174 32499
a 28 1083 21
a 28 1181 7
a 28 625 577
a 28 322 26424
a 28 1119 11
a 28 1185 10
a 28 1313 2
a 28 238 1053
a 29 648 775
a 29 227 31755
a 29 1366 2
a 29 1197 13
a 29 392 20676
a 29 405 1656
a 29 345 25163
a 29 570 7336
a 29 1312 1
a 29 878 205
a 29 182 24521
a 29 1229 6
a 29 308 659
a 29 630 1302
a 29 1322 2
a 29 1260 4
a 29 1328 1
a 29 37 13852
a 29 1032 26
a 29 88 19898
a 30 192 19136
a 30 993 64
a 30 1388 2
a 30 1095 17
a 30 936 215
a 30 1401 1
a 30 665 676
a 30 959 59
a 30 246 18338
a 30 506 712
a 30 352 19738
a 30 746 175
a 30 1106 17
a 30 1094 12
a 30 269 28351
a 30 1400 2
a 30 219 331
a 30 377 17470
a 30 345 12550
a 30 777 269
a 31 681 1792
a 31 604 451
a 31 428 16894
a 31 58 9167
a 31 108 11065
a 31 1226 6
a 31 684 1616
a 31 205 31451
a 31 784 601
a 31 117 7586
a 31 1113 24
a 31 1200 1
a 31 440 8420
a 31 202 20290
a 31 696 1942
a 31 1255 6
a 31 969 90
a 31 236 18820
a 31 769 871
a 31 1137 9
a 32 197 1013
a 32 224 2482
a 32 1415 1
a 32 1185 9
a 32 143 7951
a 32 412 27595
a 32 1407 2
a 32 655 2170
a 32 543 1978
a 32 1259 4
a 32 1101 4
a 32 864 259
a 32 791 470
a 32 1201 13
a 32 405 475
a 32 594 555
a 32 222 28256
a 32 1206 8
a 32 128 1365
a 32 933 143
a 33 534 7676
a 33 1200 11
a 33 240 14777
a 33 379 22019
a 33 992 49
a 33 153 12724
a 33 120 26949
a 33 1038 36
a 33 1268 4
a 33 593 5896
a 33 457 10598
a 33 542 2660
a 33 249 5022
a 33 642 3448
a 33 401 30975
a 33 1396 1
a 33 346 28533
a 33 862 316
a 33 1073 3
a 33 506 11368
a 34 932 10
a 34 506 1455
a 34 61 11193
a 34 762 822
a 34 63 23651
a 34 818 160
a 34 1431 1
a 34 1026 6
a 34 303 22502
a 34 312 21314
a 34 569 3008
a 34 478 8613
a 34 604 2897
a 34 112 7186
a 34 921 237
a 34 159 5546
a 34 560 3597
a 34 1325 4
a 34 91 18704
a 34 1417 1
a 35 873 303
a 35 459 5662
a 35 1226 3
a 35 1417 1
a 35 400 7214
a 35 738 307
a 35 606 1746
a 35 1313 1
a 35 1013 85
a 35 478 9488
a 35 1137 22
a 35 466 11059
a 35 1408 1
a 35 308 31311
a 35 470 12043
a 35 229 2328
a 35 949 40
a 35 703 972
a 35 901 216
a 35 717 212
a 36 1244 1
a 36 593 3788
a 36 900 47
a 36 1298 4
a 36 495 6767
a 36 435 23841
a 36 651 716
a 36 387 29493
a 36 894 145
a 36 518 10424
a 36 1175 11
a 36 1102 22
a 36 904 26
a 36 740 411
a 36 1155 23
a 36 278 32076
a 36 271 6366
a 36 165 19436
a 36 309 19490
a 36 247 20279
a 37 227 900
a 37 279 13488
a 37 1053 47
a 37 1087 32
a 37 881 244
a 37 735 1096
a 37 502 2156
a 37 246 4920
a 37 1173 3
a 37 670 226
a 37 485 4230
a 37 890 117
a 37 1046 2
a 37 832 330
a 37 482 8850
a 37 207 19852
a 37 1390 2
a 37 366 30649
a 37 1220 13
a 37 930 241
a 38 617 2569
a 38 988 45
a 38 649 1207
a 38 831 34
a 38 830 160
a 38 644 3054
a 38 779 899
a 38 368 11160
a 38 1424 1
a 38 736 724
a 38 479 4166
a 38 473 27
a 38 199 13827
a 38 1250 1
a 38 291 1621
a 38 632 664
a 38 531 74
a 38 1377 2
a 38 122 30972
a 38 164 26980
a 39 1381 1
a 39 292 242
a 39 372 8671
a 39 1156 19
a 39 1323 2
a 39 403 7241
a 39 330 32585
a 39 1296 3
a 39 801 681
a 39 859 415
a 39 51 4681
a 39 1162 7
a 39 914 160
a 39 236 10905
a 39 447 20616
a 39 1410 1
a 39 343 10397
a 39 917 179
a 39 1407 2
a 39 448 4955
a 40 917 99
a 40 1319 1
a 40 236 10987
a 40 322 5652
a 40 1370 1
a 40 48 8923
a 40 191 5974
a 40 1018 90
a 40 1299 2
a 40 1020 43
a 40 419 7515
a 40 319 29930
a 40 157 11244
a 40 337 6173
a 40 336 13609
a 40 262 3094
a 40 946 194
a 40 999 73
a 40 764 404
a 40 90 27754
a 41 468 13490
a 41 1129 30
a 41 193 171
a 41 278 2446
a 41 894 228
a 41 1082 37
a 41 299 14141
a 41 391 16879
a 41 57 21079
a 41 733 861
a 41 1335 2
a 41 1188 9
a 41 554 3630
a 41 111 3066
a 41 433 16098
a 41 316 30181
a 41 558 583
a 41 671 3654
a 41 1359 4
a 41 819 347
a 42 981 106
a 42 764 126
a 42 922 60
a 42 1148 8
a 42 830 66
a 42 274 29254
a 42 884 225
a 42 1053 30
a 42 725 76
a 42 565 3456
a 42 1010 69
a 42 539 4231
a 42 875 167
a 42 450 30190
a 42 525 10135
a 42 1257 3
a 42 1308 3
a 42 576 773
a 42 592 3824
a 42 993 120
a 43 897 66
a 43 918 86
a 43 1242 4
a 43 503 5717
a 43 418 26364
a 43 220 20856
a 43 779 536
a 43 162 24962
a 43 568 6990
a 43 591 6451
a 43 699 290
a 43 865 407
a 43 1125 6
a 43 540 4748
a 43 465 13233
a 43 396 8154
a 43 1150 28
a 43 241 1644
a 43 1299 3
a 43 1126 10
a 44 677 408
a 44 450 30110
a 44 1316 1
a 44 335 15530
a 44 1292 7
a 44 921 33
a 44 757 106
a 44 226 3397
a 44 1174 2
a 44 217 27172
a 44 710 254
a 44 488 1324
a 44 1355 3
a 44 1344 3
a 44 132 11294
a 44 1226 14
a 44 598 7620
a 44 195 23166
a 44 319 9321
a 44 918 86
a 45 459 338
a 45 117 19886
a 45 1156 13
a 45 1266 7
a 45 1045 16
a 45 532 7153
a 45 631 2996
a 45 1245 5
a 45 636 2204
a 45 164 4361
a 45 943 112
a 45 774 739
a 45 1152 22
a 45 814 580
a 45 930 192
a 45 1272 2
a 45 1261 4
a 45 663 319
a 45 1024 108
a 45 815 88
a 46 1008 119
a 46 1234 4
a 46 1231 14
a 46 540 3657
a 46 428 8107
a 46 894 237
a 46 736 299
a 46 402 3965
a 46 435 30222
a 46 685 1808
a 46 784 552
a 46 589 7273
a 46 847 145
a 46 1260 2
a 46 1069 50
a 46 815 168
a 46 453 17483
a 46 124 9502
a 46 851 410
a 46 558 4870
a 47 722 1837
a 47 613 1551
a 47 743 480
a 47 1384 2
a 47 101 21563
a 47 1107 29
a 47 1111 25
a 47 1427 2
a 47 381 17833
a 47 779 723
a 47 288 9157
a 47 816 872
a 47 927 165
a 47 664 166
a 47 499 5726
a 47 1416 2
a 47 1161 18
a 47 459 25681
a 47 916 240
a 47 728 1862
a 48 1115 27
a 48 604 2583
a 48 756 465
a 48 1049 52
a 48 1321 3
a 48 984 22
a 48 529 743
a 48 946 156
a 48 1022 97
a 48 923 232
a 48 195 18137
a 48 789 541
a 48 742 1010
a 48 707 602
a 48 925 121
a 48 1189 11
a 48 329 17169
a 48 757 770
a 48 451 23589
a 48 1046 55
a 49 1279 1
a 49 283 24327
a 49 403 21488
a 49 902 131
a 49 331 21048
a 49 511 15006
a 49 1041 32
a 49 1155 27
a 49 449 18865
a 49 1029 35
a 49 290 7230
a 49 1153 2
a 49 945 45
a 49 419 1469
a 49 209 15815
a 49 585 3609
a 49 740 554
a 49 900 146
a 49 1364 3
a 49 1367 4
a 50 647 2501
a 50 1138 20
a 50 586 3546
a 50 713 1281
a 50 857 482
a 50 1030 98
a 50 829 207
a 50 206 2670
a 50 1240 13
a 50 634 90
a 50 521 3481
a 50 1272 5
a 50 1196 6
a 50 1322 3
a 50 961 29
a 50 439 15994
a 50 241 19780
a 50 730 1218
a 50 991 15
a 50 374 29034
a 51 673 145
a 51 817 363
a 51 773 822
a 51 1415 2
a 51 1353 3
a 51 815 943
a 51 223 1609
a 51 1344 3
a 51 1449 2
a 51 479 8739
a 51 656 3394
a 51 942 4
a 51 775 568
a 51 853 360
a 51 1316 1
a 51 80 15023
a 51 215 16742
a 51 424 496
a 51 896 67
a 51 490 7821
a 52 203 8185
a 52 269 27607
a 52 658 3715
a 52 98 9562
a 52 840 391
a 52 699 1903
a 52 1183 4
a 52 1047 45
a 52 276 31921
a 52 386 24475
a 52 983 20
a 52 1234 4
a 52 777 777
a 52 531 6006
a 52 1278 3
a 52 476 14698
a 52 857 320
a 52 807 492
a 52 592 3903
a 52 1343 2
a 53 1010 15
a 53 145 22975
a 53 991 65
a 53 1031 34
a 53 1373 4
a 53 1282 5
a 53 191 20477
a 53 372 26791
a 53 379 8720
a 53 90 28075
a 53 1121 12
a 53 137 5908
a 53 1133 27
a 53 233 4581
a 53 938 185
a 53 1086 17
a 53 1195 4
a 53 173 21902
a 53 436 16061
a 53 129 22796
a 54 170 10688
a 54 1294 5
a 54 138 20503
a 54 1453 2
a 54 323 2703
a 54 594 7350
a 54 350 14244
a 54 334 24835
a 54 431 26944
a 54 460 1024
a 54 758 180
a 54 936 195
a 54 318 24400
a 54 308 12582
a 54 948 185
a 54 494 8214
a 54 745 99
a 54 442 15827
a 54 1044 43
a 54 846 294
a 55 1451 1
a 55 1178 4
a 55 1319 3
a 55 1330 4
a 55 161 9100
a 55 645 2276
a 55 1116 30
a 55 238 21548
a 55 333 13064
a 55 1266 1
a 55 1182 5
a 55 591 3432
a 55 618 1178
a 55 946 196
a 55 472 28246
a 55 256 7812
a 55 269 18589
a 55 893 183
a 55 547 737
a 55 1402 1
a 56 507 10723
a 56 772 642
a 56 645 845
a 56 260 10104
a 56 1248 5
a 56 1101 40
a 56 752 1898
a 56 588 2258
a 56 813 658
a 56 1032 1
a 56 276 17955
a 56 619 2677
a 56 388 23570
a 56 1062 60
a 56 113 1776
a 56 824 374
a 56 1115 27
a 56 293 25792
a 56 227 6273
a 56 108 12320
a 57 1400 2
a 57 1219 13
a 57 1266 2
a 57 593 4450
a 57 153 25386
a 57 280 20062
a 57 226 25711
a 57 260 14965
a 57 541 664
a 57 160 4381
a 57 537 721
a 57 1316 1
a 57 1010 18
a 57 905 30
a 57 916 126
a 57 699 137
a 57 996 49
a 57 848 253
a 57 69 23700
a 57 529 6570
a 58 570 7666
a 58 1206 6
a 58 390 5652
a 58 329 9493
a 58 832 440
a 58 1411 1
a 58 1222 13
a 58 324 9851
a 58 177 25835
a 58 508 1564
a 58 1103 40
a 58 903 127
a 58 989 112
a 58 1008 116
a 58 1333 4
a 58 811 25
a 58 788 272
a 58 1013 7
a 58 1328 3
a 58 161 5870
a 59 948 101
a 59 146 19173
a 59 701 1054
a 59 933 217
a 59 882 438
a 59 230 18632
a 59 1280 2
a 59 762 827
a 59 322 2004
a 59 143 16082
a 59 117 25620
a 59 895 101
a 59 1439 2
a 59 258 66
a 59 1408 2
a 59 675 3456
a 59 1080 35
a 59 1038 63
a 59 536 468
a 59 1076 14
a 60 64 19602
a 60 843 70
a 60 454 1402
a 60 735 857
a 60 291 18246
a 60 154 22660
a 60 498 8037
a 60 1094 4
a 60 101 5567
a 60 1104 34
a 60 920 53
a 60 97 16718
a 60 332 8891
a 60 1038 2
a 60 71 31152
a 60 351 20998
a 60 342 22308
a 60 289 19663
a 60 1156 14
a 60 868 382
a 61 980 5
a 61 1123 17
a 61 592 7671
a 61 962 47
a 61 800 915
a 61 1241 7
a 61 1366 1
a 61 1461 2
a 61 149 19568
a 61 533 14990
a 61 249 10482
a 61 1243 6
a 61 237 27099
a 61 83 3761
a 61 1320 7
a 61 1312 3
a 61 745 1024
a 61 159 18829
a 61 471 7541
a 61 102 206
a 62 800 604
a 62 396 24600
a 62 856 61
a 62 655 2014
a 62 736 210
a 62 1211 6
a 62 656 670
a 62 222 30932
a 62 297 11150
a 62 1064 58
a 62 789 952
a 62 1128 28
a 62 118 990
a 62 96 7499
a 62 1221 3
a 62 215 24669
a 62 1423 1
a 62 1034 30
a 62 1180 2
a 62 618 1480
a 63 1394 2
a 63 333 9365
a 63 312 3819
a 63 331 41
a 63 1456 2
a 63 548 2265
a 63 287 27810
a 63 972 99
a 63 217 17590
a 63 530 5159
a 63 1368 3
a 63 257 7196
a 63 1080 5
a 63 231 10600
a 63 1049 19
a 63 298 23744
a 63 525 5428
a 63 1418 1
a 63 395 19815
a 63 107 30812
a 64 620 5155
a 64 551 5046
a 64 515 11
a 64 1055 38
a 64 150 24926
a 64 548 10884
a 64 1252 14
a 64 174 20890
a 64 916 59
a 64 651 2711
a 64 706 1591
a 64 260 833
a 64 741 1920
a 64 1435 2
a 64 1305 7
a 64 1277 7
a 64 731 842
a 64 1168 21
a 64 1354 1
a 64 91 11382
a 65 1411 2
a 65 1201 14
a 65 1346 4
a 65 1137 29
a 65 822 952
a 65 656 3480
a 65 440 10947
a 65 976 110
a 65 1403 2
a 65 67 8693
a 65 1000 10
a 65 802 331
a 65 341 9906
a 65 717 1093
a 65 1400 2
a 65 1039 77
a 65 393 13574
a 65 1186 14
a 65 1321 6
a 65 287 17283
a 66 745 685
a 66 68 25096
a 66 601 2825
a 66 592 379
a 66 944 71
a 66 1070 32
a 66 275 27701
a 66 809 606
a 66 364 6725
a 66 105 21576
a 66 1147 4
a 66 1240 14
a 66 1339 3
a 66 929 178
a 66 742 1609
a 66 339 17940
a 66 112 27479
a 66 466 20737
a 66 661 640
a 66 1312 1
a 67 1140 8
a 67 1383 2
a 67 291 12275
a 67 132 10325
a 67 559 601
a 67 709 81
a 67 525 5228
a 67 187 12449
a 67 945 118
a 67 936 86
a 67 911 214
a 67 126 13453
a 67 889 213
a 67 927 188
a 67 212 14958
a 67 352 12537
a 67 1461 2
a 67 1175 4
a 67 1205 2
a 67 284 17930
a 68 773 782
a 68 1253 13
a 68 946 53
a 68 76 29670
a 68 236 24255
a 68 434 21377
a 68 1081 28
a 68 774 169
a 68 262 15622
a 68 693 771
a 68 69 22087
a 68 554 2374
a 68 1392 3
a 68 947 59
a 68 778 407
a 68 953 30
a 68 498 622
a 68 1331 4
a 68 1039 75
a 68 1107 29
a 69 1097 55
a 69 1290 7
a 69 144 26386
a 69 309 14805
a 69 1257 2
a 69 284 6534
a 69 548 4137
a 69 502 2084
a 69 678 2492
a 69 1226 15
a 69 1009 103
a 69 1054 39
a 69 960 93
a 69 388 16322
a 69 1089 32
a 69 70 13643
a 69 1108 24
a 69 772 610
a 69 836 37
a 69 938 115
a 70 995 45
a 70 841 54
a 70 609 5732
a 70 922 225
a 70 830 27
a 70 482 8473
a 70 1283 3
a 70 432 21061
a 70 727 1185
a 70 886 157
a 70 405 17014
a 70 462 1791
a 70 534 15442
a 70 184 24959
a 70 1258 15
a 70 1249 2
a 70 214 10952
a 70 891 17
a 70 1232 13
a 70 531 5508
a 71 855 171
a 71 512 10115
a 71 1177 31
a 71 166 26633
a 71 1079 50
a 71 1344 4
a 71 991 57
a 71 242 490
a 71 464 21230
a 71 1225 4
a 71 1364 3
a 71 379 29948
a 71 601 5031
a 71 375 11172
a 71 1341 4
a 71 1033 91
a 71 604 2415
a 71 600 5172
a 71 1347 2
a 71 1123 3
a 72 392 18718
a 72 706 1289
a 72 1139 30
a 72 427 30948
a 72 325 26261
a 72 861 336
a 72 1229 13
a 72 1118 18
a 72 390 9723
a 72 115 24217
a 72 502 845
a 72 960 96
a 72 259 13054
a 72 1332 4
a 72 564 879
a 72 978 115
a 72 826 401
a 72 1233 13
a 72 356 6739
a 72 195 25632
a 73 350 4075
a 73 625 6465
a 73 174 5124
a 73 1086 28
a 73 474 12158
a 73 1449 1
a 73 1338 1
a 73 767 1229
a 73 740 834
a 73 1028 66
a 73 638 2220
a 73 266 15145
a 73 245 11435
a 73 1094 38
a 73 1408 2
a 73 391 362
a 73 1300 3
a 73 188 17878
a 73 650 3132
a 73 717 521
a 74 992 12
a 74 392 17158
a 74 254 5231
a 74 75 28403
a 74 566 5386
a 74 644 1932
a 74 573 1884
a 74 805 961
a 74 736 1181
a 74 266 11504
a 74 936 170
a 74 598 6162
a 74 1107 33
a 74 866 222
a 74 967 197
a 74 86 21868
a 74 193 5937
a 74 656 1442
a 74 1312 7
a 74 221 19915
a 75 416 21480
a 75 1056 60
a 75 247 14610
a 75 129 5928
a 75 81 18260
a 75 533 11295
a 75 787 175
a 75 468 26611
a 75 991 93
a 75 723 450
a 75 1147 9
a 75 714 584
a 75 640 2075
a 75 521 962
a 75 753 1234
a 75 647 1660
a 75 963 171
a 75 542 8696
a 75 1386 4
a 75 243 22531
a 76 1318 5
a 76 836 806
a 76 705 2633
a 76 748 76
a 76 106 1898
a 76 223 11980
a 76 1210 9
a 76 1171 19
a 76 1037 81
a 76 549 8983
a 76 931 13
a 76 526 7236
a 76 83 32262
a 76 870 442
a 76 1307 3
a 76 335 26686
a 76 130 12034
a 76 473 16367
a 76 777 241
a 76 393 29422
a 77 1052 22
a 77 415 8183
a 77 1372 1
a 77 1418 1
a 77 629 5351
a 77 1144 13
a 77 771 1723
a 77 1121 60
a 77 1271 4
a 77 1136 1
a 77 1413 2
a 77 1331 7
a 77 1012 108
a 77 995 65
a 77 835 69
a 77 987 102
a 77 511 2696
a 77 344 9552
a 77 473 6098
a 77 818 561
a 78 847 815
a 78 1127 17
a 78 588 3155
a 78 425 21477
a 78 460 6559
a 78 1074 36
