c Random 2 Leveled Graph
c 50 Rows, 70 columns, capacities in range [0, 50]
p max 3502 10450
a 80 128 9
a 80 117 44
a 81 138 28
a 81 134 38
a 81 111 16
a 82 129 24
a 82 127 29
a 82 126 30
a 83 114 38
a 83 104 47
a 83 122 24
a 84 127 3
a 84 147 11
a 84 113 15
a 85 128 12
a 85 132 22
a 85 118 12
a 86 122 39
a 86 105 25
a 86 149 41
a 87 103 1
a 87 142 30
a 87 115 13
a 88 130 28
a 88 110 8
a 88 115 16
a 89 141 8
a 89 110 11
a 89 102 4
a 90 110 2
a 90 129 38
a 90 126 14
a 91 130 6
a 91 112 35
a 91 102 44
a 92 106 23
a 92 113 7
a 92 142 36
a 93 137 27
a 93 125 17
a 93 102 7
a 94 139 12
a 94 128 20
a 94 109 22
a 95 119 47
a 95 124 18
a 95 148 13
a 96 125 16
a 96 143 30
a 96 137 30
a 97 148 13
a 97 134 4
a 97 111 6
a 98 124 33
a 98 106 20
a 98 136 8
a 99 135 18
a 99 109 36
a 99 115 12
a 100 140 5
a 100 127 43
a 100 150 24
a 101 127 22
a 101 143 26
a 101 113 10
a 102 186 1
a 102 178 34
a 102 172 6
a 103 153 38
a 103 181 35
a 103 200 44
a 104 195 13
a 104 158 6
a 104 186 27
a 105 152 6
a 105 183 42
a 105 200 14
a 106 164 25
a 106 194 28
a 106 157 12
a 107 195 41
a 107 154 24
a 107 180 47
a 108 174 18
a 108 177 11
a 108 165 19
a 109 197 41
a 109 164 32
a 109 184 20
a 110 192 41
a 110 187 40
a 110 190 48
a 111 166 45
a 111 155 41
a 111 197 2
a 112 161 15
a 112 187 6
a 112 160 43
a 113 181 43
a 113 155 9
a 113 183 26
a 114 158 18
a 114 201 28
a 114 199 12
a 115 192 2
a 115 181 25
a 115 193 14
a 116 185 25
a 116 167 43
a 116 179 14
a 117 161 28
a 117 194 29
a 117 153 21
a 118 188 38
a 118 177 21
a 118 186 49
a 119 155 7
a 119 156 14
a 119 199 22
a 120 173 15
a 120 162 41
a 120 165 40
a 121 165 19
a 121 171 5
a 121 194 42
a 122 157 4
a 122 152 40
a 122 184 26
a 123 199 22
a 123 200 49
a 123 174 35
a 124 177 47
a 124 165 13
a 124 166 46
a 125 164 40
a 125 171 36
a 125 180 20
a 126 192 19
a 126 167 9
a 126 196 46
a 127 175 3
a 127 153 23
a 127 172 33
a 128 165 24
a 128 172 4
a 128 189 2
a 129 171 29
a 129 152 16
a 129 179 16
a 130 190 10
a 130 199 38
a 130 195 44
a 131 183 9
a 131 201 43
a 131 165 39
a 132 160 47
a 132 173 39
a 132 162 5
a 133 195 49
a 133 201 21
a 133 192 31
a 134 185 36
a 134 188 27
a 134 169 36
a 135 181 24
a 135 155 49
a 135 190 25
a 136 168 19
a 136 159 6
a 136 161 45
a 137 177 50
a 137 163 2
a 137 178 6
a 138 167 26
a 138 186 43
a 138 198 15
a 139 198 27
a 139 194 23
a 139 165 49
a 140 181 27
a 140 175 6
a 140 158 5
a 141 195 37
a 141 177 37
a 141 164 16
a 142 196 37
a 142 166 3
a 142 193 7
a 143 157 31
a 143 184 32
a 143 190 16
a 144 163 41
a 144 177 37
a 144 193 38
a 145 186 17
a 145 164 4
a 145 152 44
a 146 164 4
a 146 160 5
a 146 154 34
a 147 158 18
a 147 155 25
a 147 186 49
a 148 180 19
a 148 161 31
a 148 165 1
a 149 157 4
a 149 152 15
a 149 160 12
a 150 161 40
a 150 195 12
a 150 178 3
a 151 155 3
a 151 184 21
a 151 200 25
a 152 221 9
a 152 233 10
a 152 225 29
a 153 205 5
a 153 223 32
a 153 221 46
a 154 215 23
a 154 237 40
a 154 244 49
a 155 212 9
a 155 239 35
a 155 240 12
a 156 245 38
a 156 211 20
a 156 213 16
a 157 202 18
a 157 210 15
a 157 221 22
a 158 232 39
a 158 207 13
a 158 217 40
a 159 237 25
a 159 206 35
a 159 234 11
a 160 203 30
a 160 217 16
a 160 232 42
a 161 225 33
a 161 250 28
a 161 212 39
a 162 215 41
a 162 241 42
a 162 208 9
a 163 230 1
a 163 215 29
a 163 225 35
a 164 226 18
a 164 237 34
a 164 223 22
a 165 220 30
a 165 247 27
a 165 205 26
a 166 211 31
a 166 250 37
a 166 202 44
a 167 219 15
a 167 251 30
a 167 218 29
a 168 228 27
a 168 207 17
a 168 223 17
a 169 233 37
a 169 239 41
a 169 218 15
a 170 216 3
a 170 214 16
a 170 223 10
a 171 243 24
a 171 226 13
a 171 225 46
a 172 220 8
a 172 208 3
a 172 233 19
a 173 214 15
a 173 233 31
a 173 209 37
a 174 208 47
a 174 236 44
a 174 211 41
a 175 247 42
a 175 206 49
a 175 204 9
a 176 216 23
a 176 233 9
a 176 214 40
a 177 204 39
a 177 247 30
a 177 206 20
a 178 218 37
a 178 220 49
a 178 225 10
a 179 235 47
a 179 214 23
a 179 248 9
a 180 227 3
a 180 239 9
a 180 244 48
a 181 232 29
a 181 250 1
a 181 209 43
a 182 250 16
a 182 204 41
a 182 251 33
a 183 219 19
a 183 214 48
a 183 227 37
a 184 203 50
a 184 230 31
a 184 249 17
a 185 231 11
a 185 210 41
a 185 227 21
a 186 207 12
a 186 214 43
a 186 249 26
a 187 248 39
a 187 250 47
a 187 206 15
a 188 215 22
a 188 240 16
a 188 221 26
a 189 230 6
a 189 217 21
a 189 227 35
a 190 214 50
a 190 209 25
a 190 216 12
a 191 225 26
a 191 232 34
a 191 221 1
a 192 238 44
a 192 239 29
a 192 212 38
a 193 243 6
a 193 216 36
a 193 238 50
a 194 225 9
a 194 206 21
a 194 239 15
a 195 237 3
a 195 233 24
a 195 220 3
a 196 248 41
a 196 228 50
a 196 246 23
a 197 245 40
a 197 221 42
a 197 226 12
a 198 207 1
a 198 217 17
a 198 221 36
a 199 216 25
a 199 211 44
a 199 217 17
a 200 247 12
a 200 202 40
a 200 211 24
a 201 210 27
a 201 220 19
a 201 224 32
a 202 276 3
a 202 274 11
a 202 262 30
a 203 297 15
a 203 293 25
a 203 284 15
a 204 262 22
a 204 257 23
a 204 254 25
a 205 279 46
a 205 299 6
a 205 274 40
a 206 295 13
a 206 252 32
a 206 296 5
a 207 280 18
a 207 291 13
a 207 274 13
a 208 275 5
a 208 267 35
a 208 260 10
a 209 260 17
a 209 271 7
a 209 288 46
a 210 294 7
a 210 269 33
a 210 252 38
a 211 273 32
a 211 299 23
a 211 276 34
a 212 300 19
a 212 285 33
a 212 278 24
a 213 263 41
a 213 272 7
a 213 278 33
a 214 288 44
a 214 276 20
a 214 277 28
a 215 270 47
a 215 279 42
a 215 286 19
a 216 279 48
a 216 280 22
a 216 285 27
a 217 279 9
a 217 255 46
a 217 264 9
a 218 289 2
a 218 290 14
a 218 287 44
a 219 263 43
a 219 280 50
a 219 252 1
a 220 283 14
a 220 271 18
a 220 256 16
a 221 274 2
a 221 286 31
a 221 295 23
a 222 272 32
a 222 279 15
a 222 294 3
a 223 289 46
a 223 275 30
a 223 292 24
a 224 294 9
a 224 279 33
a 224 271 11
a 225 272 9
a 225 289 2
a 225 278 29
a 226 285 11
a 226 262 43
a 226 265 37
a 227 286 4
a 227 280 19
a 227 274 42
a 228 290 1
a 228 267 8
a 228 269 32
a 229 260 7
a 229 300 14
a 229 266 12
a 230 291 26
a 230 280 16
a 230 259 36
a 231 262 29
a 231 285 49
a 231 288 31
a 232 292 11
a 232 285 36
a 232 294 17
a 233 294 3
a 233 289 29
a 233 301 33
a 234 260 33
a 234 296 48
a 234 271 3
a 235 266 50
a 235 260 44
a 235 287 48
a 236 291 49
a 236 293 13
a 236 267 1
a 237 276 1
a 237 253 42
a 237 275 34
a 238 299 29
a 238 292 31
a 238 256 20
a 239 292 26
a 239 296 50
a 239 283 38
a 240 294 12
a 240 290 3
a 240 285 44
a 241 292 30
a 241 286 36
a 241 262 48
a 242 293 50
a 242 257 11
a 242 292 43
a 243 273 44
a 243 281 24
a 243 280 28
a 244 278 33
a 244 299 41
a 244 272 27
a 245 270 50
a 245 261 10
a 245 280 40
a 246 282 9
a 246 274 18
a 246 276 9
a 247 272 25
a 247 255 47
a 247 279 8
a 248 271 41
a 248 263 7
a 248 274 12
a 249 268 42
a 249 285 3
a 249 265 33
a 250 264 16
a 250 265 11
a 250 256 47
a 251 288 33
a 251 301 49
a 251 256 31
a 252 342 21
a 252 336 7
a 252 339 18
a 253 351 6
a 253 334 9
a 253 343 24
a 254 348 29
a 254 347 29
a 254 323 17
a 255 329 30
a 255 310 8
a 255 331 1
a 256 330 50
a 256 347 4
a 256 333 27
a 257 345 44
a 257 317 23
a 257 336 9
a 258 320 24
a 258 316 42
a 258 331 6
a 259 303 47
a 259 350 45
a 259 324 37
a 260 331 42
a 260 319 25
a 260 329 17
a 261 348 16
a 261 314 42
a 261 321 44
a 262 342 2
a 262 309 37
a 262 351 3
a 263 314 45
a 263 328 34
a 263 339 6
a 264 317 12
a 264 349 14
a 264 332 16
a 265 313 21
a 265 342 46
a 265 330 48
a 266 302 16
a 266 341 34
a 266 327 50
a 267 309 18
a 267 334 47
a 267 316 33
a 268 312 38
a 268 334 32
a 268 324 42
a 269 323 48
a 269 331 2
a 269 307 39
a 270 328 23
a 270 348 40
a 270 310 10
a 271 307 11
a 271 338 15
a 271 318 29
a 272 350 32
a 272 329 12
a 272 305 4
a 273 349 22
a 273 307 3
a 273 334 7
a 274 323 25
a 274 333 48
a 274 348 6
a 275 328 49
a 275 337 10
a 275 320 25
a 276 324 39
a 276 305 44
a 276 326 36
a 277 349 29
a 277 334 27
a 277 305 31
a 278 313 14
a 278 303 6
a 278 302 50
a 279 313 25
a 279 325 24
a 279 318 46
a 280 333 11
a 280 305 50
a 280 302 38
a 281 324 13
a 281 317 32
a 281 345 30
a 282 349 6
a 282 333 22
a 282 328 41
a 283 341 32
a 283 334 16
a 283 324 21
a 284 308 7
a 284 345 49
a 284 310 29
a 285 348 45
a 285 318 21
a 285 323 48
a 286 311 29
a 286 340 20
a 286 331 35
a 287 328 7
a 287 317 19
a 287 319 35
a 288 320 36
a 288 349 50
a 288 330 41
a 289 322 14
a 289 351 22
a 289 338 11
a 290 320 18
a 290 337 32
a 290 317 31
a 291 338 28
a 291 346 11
a 291 339 8
a 292 304 44
a 292 333 19
a 292 326 22
a 293 313 7
a 293 339 28
a 293 337 5
a 294 315 38
a 294 324 43
a 294 320 1
a 295 341 44
a 295 307 32
a 295 340 48
a 296 313 2
a 296 339 18
a 296 336 44
a 297 317 35
a 297 349 5
a 297 334 4
a 298 323 23
a 298 327 32
a 298 347 15
a 299 332 12
a 299 345 19
a 299 308 31
a 300 303 19
a 300 320 30
a 300 315 17
a 301 335 10
a 301 333 14
a 301 342 30
a 302 397 21
a 302 388 25
a 302 355 16
a 303 378 22
a 303 382 26
a 303 387 6
a 304 358 6
a 304 361 33
a 304 360 3
a 305 364 31
a 305 377 13
a 305 392 36
a 306 354 41
a 306 399 31
a 306 388 9
a 307 395 25
a 307 360 47
a 307 378 41
a 308 382 1
a 308 399 23
a 308 375 36
a 309 368 32
a 309 357 39
a 309 359 42
a 310 398 13
a 310 367 10
a 310 370 26
a 311 364 22
a 311 357 43
a 311 388 44
a 312 400 18
a 312 364 19
a 312 374 19
a 313 392 20
a 313 352 10
a 313 366 36
a 314 392 6
a 314 355 50
a 314 397 30
a 315 383 34
a 315 363 4
a 315 393 3
a 316 394 21
a 316 389 34
a 316 381 4
a 317 396 3
a 317 370 30
a 317 366 14
a 318 372 45
a 318 371 48
a 318 366 6
a 319 375 41
a 319 378 30
a 319 389 41
a 320 373 21
a 320 362 22
a 320 390 46
a 321 357 7
a 321 391 30
a 321 385 29
a 322 389 39
a 322 387 34
a 322 364 47
a 323 395 16
a 323 381 13
a 323 387 41
a 324 359 35
a 324 357 20
a 324 353 18
a 325 400 19
a 325 359 48
a 325 373 46
a 326 374 15
a 326 396 29
a 326 390 14
a 327 392 28
a 327 375 2
a 327 353 5
a 328 373 14
a 328 394 2
a 328 399 14
a 329 397 42
a 329 367 46
a 329 373 11
a 330 353 44
a 330 364 6
a 330 374 16
a 331 384 23
a 331 381 5
a 331 390 9
a 332 390 40
a 332 397 41
a 332 359 45
a 333 377 32
a 333 375 25
a 333 356 29
a 334 375 47
a 334 385 31
a 334 382 45
a 335 357 40
a 335 397 1
a 335 389 17
a 336 387 31
a 336 365 10
a 336 390 48
a 337 389 23
a 337 360 21
a 337 376 25
a 338 386 7
a 338 357 7
a 338 395 12
a 339 384 33
a 339 377 42
a 339 386 20
a 340 385 26
a 340 381 37
a 340 386 18
a 341 380 38
a 341 389 28
a 341 370 20
a 342 397 44
a 342 358 2
a 342 393 11
a 343 382 35
a 343 388 8
a 343 384 26
a 344 392 2
a 344 371 42
a 344 376 27
a 345 376 40
a 345 392 42
a 345 381 23
a 346 391 14
a 346 392 4
a 346 389 44
a 347 357 46
a 347 355 30
a 347 383 27
a 348 400 16
a 348 370 40
a 348 391 34
a 349 378 29
a 349 395 39
a 349 373 23
a 350 380 44
a 350 401 24
a 350 383 42
a 351 401 3
a 351 395 8
a 351 386 3
a 352 448 14
a 352 439 38
a 352 443 42
a 353 442 27
a 353 418 36
a 353 402 13
a 354 434 6
a 354 429 40
a 354 412 11
a 355 424 11
a 355 415 17
a 355 426 46
a 356 447 18
a 356 413 26
a 356 440 18
a 357 415 18
a 357 444 3
a 357 441 48
a 358 428 2
a 358 425 49
a 358 451 4
a 359 410 6
a 359 438 7
a 359 422 18
a 360 421 32
a 360 414 7
a 360 433 26
a 361 443 16
a 361 446 39
a 361 447 4
a 362 424 34
a 362 421 34
a 362 402 42
a 363 421 29
a 363 444 5
a 363 427 1
a 364 435 4
a 364 409 41
a 364 437 44
a 365 424 41
a 365 435 12
a 365 402 22
a 366 410 9
a 366 443 3
a 366 440 48
a 367 435 19
a 367 404 3
a 367 431 41
a 368 437 43
a 368 447 12
a 368 424 9
a 369 440 8
a 369 451 43
a 369 446 29
a 370 421 14
a 370 449 31
a 370 443 46
a 371 413 5
a 371 412 24
a 371 416 36
a 372 404 30
a 372 405 5
a 372 414 20
a 373 451 45
a 373 426 45
a 373 404 31
a 374 417 24
a 374 420 3
a 374 451 14
a 375 449 49
a 375 433 20
a 375 422 12
a 376 404 44
a 376 405 4
a 376 450 30
a 377 415 23
a 377 440 1
a 377 424 35
a 378 444 28
a 378 413 31
a 378 442 2
a 379 430 49
a 379 428 16
a 379 418 21
a 380 437 13
a 380 431 34
a 380 450 8
a 381 422 24
a 381 414 23
a 381 404 21
a 382 440 43
a 382 438 18
a 382 443 18
a 383 451 33
a 383 419 40
a 383 450 16
a 384 405 32
a 384 433 29
a 384 421 31
a 385 432 8
a 385 404 15
a 385 441 23
a 386 433 28
a 386 430 11
a 386 447 41
a 387 411 34
a 387 438 41
a 387 423 44
a 388 432 33
a 388 445 44
a 388 439 25
a 389 442 48
a 389 413 8
a 389 405 13
a 390 442 4
a 390 425 41
a 390 403 18
a 391 413 37
a 391 435 46
a 391 418 10
a 392 442 34
a 392 417 48
a 392 403 10
a 393 423 38
a 393 410 32
a 393 402 26
a 394 451 39
a 394 439 30
a 394 423 5
a 395 413 41
a 395 432 6
a 395 402 19
a 396 424 49
a 396 411 11
a 396 430 49
a 397 416 47
a 397 433 44
a 397 437 18
a 398 440 27
a 398 448 39
a 398 413 21
a 399 423 9
a 399 419 3
a 399 407 11
a 400 417 35
a 400 407 2
a 400 435 27
a 401 450 44
a 401 445 43
a 401 411 24
a 402 455 45
a 402 489 12
a 402 485 41
a 403 500 30
a 403 479 49
a 403 470 40
a 404 483 49
a 404 501 26
a 404 499 20
a 405 475 5
a 405 488 32
a 405 501 44
a 406 487 44
a 406 486 17
a 406 463 18
a 407 455 35
a 407 468 24
a 407 456 9
a 408 500 12
a 408 469 31
a 408 494 20
a 409 479 50
a 409 492 5
a 409 466 44
a 410 458 9
a 410 497 40
a 410 476 9
a 411 499 15
a 411 491 19
a 411 461 41
a 412 491 13
a 412 478 17
a 412 477 4
a 413 478 37
a 413 472 42
a 413 492 46
a 414 489 41
a 414 461 36
a 414 453 34
a 415 457 3
a 415 488 29
a 415 452 32
a 416 476 33
a 416 464 23
a 416 479 16
a 417 498 34
a 417 480 29
a 417 487 40
a 418 462 22
a 418 467 29
a 418 477 46
a 419 479 2
a 419 472 35
a 419 457 24
a 420 486 11
a 420 488 38
a 420 477 2
a 421 458 36
a 421 492 31
a 421 476 22
a 422 477 13
a 422 484 24
a 422 497 19
a 423 457 43
a 423 500 18
a 423 489 13
a 424 498 16
a 424 499 32
a 424 491 4
a 425 481 50
a 425 460 45
a 425 491 46
a 426 477 24
a 426 474 23
a 426 497 13
a 427 499 4
a 427 490 9
a 427 482 43
a 428 486 33
a 428 477 29
a 428 479 2
a 429 480 22
a 429 488 39
a 429 471 40
a 430 479 32
a 430 465 25
a 430 478 26
a 431 464 46
a 431 463 49
a 431 452 3
a 432 489 35
a 432 468 44
a 432 486 8
a 433 473 19
a 433 461 44
a 433 496 9
a 434 459 15
a 434 471 42
a 434 479 42
a 435 474 16
a 435 467 42
a 435 475 30
a 436 459 3
a 436 488 1
a 436 467 10
a 437 481 49
a 437 493 28
a 437 495 49
a 438 487 13
a 438 485 21
a 438 476 39
a 439 461 36
a 439 486 24
a 439 481 29
a 440 495 16
a 440 476 13
a 440 452 6
a 441 479 41
a 441 459 5
a 441 469 35
a 442 473 41
a 442 493 35
a 442 486 36
a 443 488 25
a 443 500 22
a 443 494 19
a 444 456 28
a 444 478 9
a 444 499 20
a 445 468 1
a 445 470 39
a 445 495 3
a 446 492 7
a 446 470 40
a 446 471 35
a 447 480 40
a 447 484 38
a 447 460 15
a 448 479 42
a 448 472 39
a 448 476 5
a 449 454 47
a 449 494 5
a 449 500 22
a 450 485 34
a 450 461 12
a 450 458 9
a 451 487 11
a 451 456 43
a 451 488 43
a 452 545 14
a 452 522 38
a 452 513 29
a 453 536 12
a 453 543 7
a 453 515 16
a 454 511 21
a 454 513 39
a 454 514 2
a 455 536 40
a 455 509 2
a 455 526 2
a 456 542 6
a 456 543 13
a 456 510 14
a 457 524 44
a 457 545 27
a 457 512 3
a 458 503 33
a 458 518 29
a 458 525 26
a 459 505 43
a 459 521 8
a 459 513 30
a 460 544 23
a 460 505 20
a 460 503 21
a 461 507 13
a 461 546 34
a 461 509 41
a 462 540 22
a 462 509 22
a 462 511 11
a 463 516 40
a 463 549 30
a 463 506 24
a 464 508 40
a 464 539 21
a 464 518 33
a 465 535 6
a 465 524 4
a 465 518 11
a 466 538 43
a 466 511 30
a 466 543 38
a 467 508 5
a 467 547 3
a 467 519 39
a 468 512 39
a 468 535 32
a 468 518 20
a 469 550 4
a 469 528 21
a 469 519 15
a 470 518 8
a 470 521 43
a 470 509 23
a 471 549 18
a 471 512 31
a 471 515 44
a 472 516 35
a 472 528 18
a 472 545 27
a 473 544 17
a 473 523 5
a 473 522 15
a 474 527 1
a 474 516 13
a 474 545 1
a 475 531 40
a 475 528 28
a 475 503 44
a 476 524 12
a 476 537 45
a 476 513 35
a 477 548 8
a 477 506 9
a 477 515 39
a 478 516 38
a 478 525 47
a 478 532 25
a 479 513 33
a 479 520 42
a 479 533 43
a 480 543 49
a 480 513 31
a 480 525 12
a 481 502 18
a 481 543 18
a 481 521 30
a 482 543 29
a 482 547 18
a 482 516 37
a 483 525 20
a 483 511 4
a 483 505 32
a 484 519 31
a 484 535 3
a 484 518 36
a 485 519 38
a 485 533 17
a 485 509 11
a 486 547 22
a 486 529 39
a 486 523 15
a 487 544 6
a 487 517 8
a 487 549 12
a 488 532 26
a 488 523 31
a 488 505 41
a 489 529 5
a 489 542 37
a 489 522 49
a 490 546 19
a 490 533 11
a 490 541 39
a 491 529 30
a 491 511 20
a 491 521 10
a 492 548 31
a 492 502 9
a 492 518 4
a 493 551 11
a 493 508 23
a 493 545 5
a 494 535 22
a 494 506 30
a 494 546 47
a 495 543 17
a 495 511 39
a 495 530 22
a 496 522 11
a 496 537 12
a 496 535 30
a 497 514 30
a 497 534 29
a 497 510 7
a 498 540 41
a 498 539 34
a 498 549 20
a 499 535 18
a 499 518 8
a 499 547 10
a 500 537 44
a 500 505 44
a 500 536 9
a 501 503 38
a 501 518 45
a 501 545 41
a 502 599 18
a 502 564 46
a 502 576 2
a 503 582 11
a 503 589 47
a 503 594 14
a 504 561 41
a 504 580 45
a 504 591 37
a 505 572 13
a 505 571 43
a 505 584 44
a 506 559 14
a 506 579 6
a 506 566 45
a 507 595 46
a 507 565 4
a 507 563 15
a 508 598 19
a 508 583 49
a 508 564 10
a 509 556 34
a 509 563 28
a 509 576 36
a 510 579 41
a 510 564 18
a 510 592 28
a 511 560 36
a 511 552 5
a 511 594 27
a 512 597 23
a 512 583 24
a 512 582 38
a 513 563 31
a 513 581 5
a 513 579 12
a 514 573 44
a 514 595 29
a 514 555 36
a 515 573 26
a 515 557 3
a 515 552 21
a 516 586 35
a 516 592 37
a 516 583 41
a 517 567 13
a 517 591 13
a 517 600 47
a 518 589 49
a 518 583 8
a 518 554 15
a 519 552 44
a 519 572 2
a 519 558 33
a 520 596 5
a 520 584 26
a 520 601 32
a 521 568 24
a 521 578 2
a 521 552 39
a 522 582 10
a 522 593 19
a 522 595 46
a 523 581 14
a 523 580 5
a 523 565 39
a 524 568 38
a 524 571 28
a 524 581 30
a 525 594 49
a 525 567 23
a 525 554 24
a 526 600 9
a 526 555 48
a 526 575 46
a 527 595 3
a 527 563 32
a 527 560 16
a 528 558 24
a 528 580 16
a 528 562 6
a 529 555 29
a 529 567 35
a 529 571 6
a 530 585 19
a 530 592 1
a 530 597 36
a 531 587 33
a 531 585 32
a 531 596 49
a 532 574 7
a 532 562 2
a 532 558 33
a 533 573 44
a 533 562 38
a 533 587 28
a 534 597 43
a 534 585 4
a 534 570 22
a 535 586 31
a 535 581 44
a 535 563 13
a 536 560 42
a 536 586 7
a 536 563 27
a 537 579 25
a 537 590 35
a 537 595 20
a 538 576 18
a 538 587 33
a 538 595 45
a 539 598 41
a 539 557 40
a 539 579 37
a 540 561 28
a 540 552 7
a 540 589 29
a 541 552 44
a 541 594 26
a 541 555 12
a 542 567 19
a 542 568 7
a 542 597 5
a 543 600 24
a 543 587 14
a 543 593 26
a 544 559 37
a 544 570 40
a 544 564 47
a 545 595 31
a 545 598 12
a 545 596 23
a 546 599 24
a 546 560 41
a 546 557 21
a 547 556 1
a 547 565 23
a 547 579 47
a 548 577 30
a 548 598 25
a 548 593 14
a 549 596 38
a 549 555 18
a 549 597 44
a 550 593 11
a 550 581 35
a 550 592 26
a 551 573 18
a 551 559 44
a 551 552 43
a 552 645 12
a 552 605 40
a 552 619 44
a 553 650 45
a 553 630 43
a 553 627 1
a 554 605 47
a 554 625 48
a 554 606 37
a 555 606 37
a 555 613 22
a 555 628 39
a 556 608 2
a 556 651 18
a 556 607 29
a 557 618 44
a 557 643 47
a 557 621 18
a 558 614 45
a 558 623 50
a 558 639 18
a 559 630 19
a 559 603 5
a 559 649 43
a 560 648 45
a 560 643 21
a 560 620 13
a 561 621 35
a 561 627 25
a 561 620 35
a 562 616 33
a 562 651 4
a 562 611 46
a 563 616 20
a 563 639 2
a 563 603 14
