c Square Mesh
c 10 x 10 vertices, 10 degree, range [0,10]
p max 102 875
a 49 67 5
a 49 66 9
a 49 65 4
a 49 64 8
a 49 63 7
a 49 62 6
a 49 61 1
a 49 60 8
a 49 59 1
a 50 69 9
a 50 68 10
a 50 67 8
a 50 66 6
a 50 65 5
a 50 64 8
a 50 63 8
a 50 62 6
a 50 61 7
a 50 60 3
a 51 70 6
a 51 69 6
a 51 68 2
a 51 67 8
a 51 66 7
a 51 65 4
a 51 64 3
a 51 63 3
a 51 62 1
a 51 61 4
a 52 71 8
a 52 70 2
a 52 69 2
a 52 68 2
a 52 67 7
a 52 66 1
a 52 65 7
a 52 64 3
a 52 63 1
a 52 62 5
a 53 72 10
a 53 71 3
a 53 70 2
a 53 69 1
a 53 68 4
a 53 67 9
a 53 66 5
a 53 65 1
a 53 64 1
a 53 63 4
a 54 73 10
a 54 72 9
a 54 71 1
a 54 70 8
a 54 69 8
a 54 68 6
a 54 67 9
a 54 66 9
a 54 65 4
a 54 64 1
a 55 74 1
a 55 73 2
a 55 72 8
a 55 71 4
a 55 70 9
a 55 69 8
a 55 68 5
a 55 67 8
a 55 66 1
a 55 65 4
a 56 75 7
a 56 74 6
a 56 73 5
a 56 72 2
a 56 71 1
a 56 70 6
a 56 69 5
a 56 68 4
a 56 67 9
a 56 66 1
a 57 76 8
a 57 75 7
a 57 74 8
a 57 73 7
a 57 72 7
a 57 71 7
a 57 70 6
a 57 69 4
a 57 68 1
a 57 67 3
a 58 77 7
a 58 76 8
a 58 75 3
a 58 74 8
a 58 73 3
a 58 72 7
a 58 71 2
a 58 70 10
a 58 69 2
a 58 68 8
a 59 78 6
a 59 77 7
a 59 76 3
a 59 75 10
a 59 74 6
a 59 73 10
a 59 72 10
a 59 71 4
a 59 70 2
a 59 69 6
a 60 79 4
a 60 78 3
a 60 77 10
a 60 76 8
a 60 75 3
a 60 74 5
a 60 73 5
a 60 72 5
a 60 71 3
a 60 70 4
a 61 80 3
a 61 79 4
a 61 78 9
a 61 77 6
a 61 76 9
a 61 75 8
a 61 74 6
a 61 73 2
a 61 72 4
a 61 71 8
a 62 81 5
a 62 80 7
a 62 79 1
a 62 78 2
a 62 77 6
a 62 76 10
a 62 75 6
a 62 74 2
a 62 73 2
a 62 72 5
a 63 82 5
a 63 81 8
a 63 80 5
a 63 79 4
a 63 78 2
a 63 77 10
a 63 76 9
a 63 75 1
a 63 74 4
a 63 73 6
a 64 83 2
a 64 82 4
a 64 81 1
a 64 80 2
a 64 79 9
a 64 78 3
a 64 77 6
a 64 76 7
a 64 75 4
a 64 74 7
a 65 84 4
a 65 83 3
a 65 82 9
a 65 81 5
a 65 80 8
a 65 79 2
a 65 78 3
a 65 77 3
a 65 76 6
a 65 75 6
a 66 85 3
a 66 84 8
a 66 83 1
a 66 82 9
a 66 81 3
a 66 80 6
a 66 79 4
a 66 78 1
a 66 77 4
a 66 76 7
a 67 86 10
a 67 85 8
a 67 84 1
a 67 83 6
a 67 82 9
a 67 81 1
a 67 80 2
a 67 79 10
a 67 78 6
a 67 77 3
a 68 87 10
a 68 86 6
a 68 85 9
a 68 84 5
a 68 83 1
a 68 82 2
a 68 81 5
a 68 80 4
a 68 79 6
a 68 78 1
a 69 88 8
a 69 87 3
a 69 86 9
a 69 85 6
a 69 84 10
a 69 83 4
a 69 82 2
a 69 81 5
a 69 80 6
a 69 79 3
a 70 89 5
a 70 88 4
a 70 87 1
a 70 86 10
a 70 85 2
a 70 84 8
a 70 83 8
a 70 82 2
a 70 81 7
a 70 80 10
a 71 90 10
a 71 89 3
a 71 88 2
a 71 87 5
a 71 86 3
a 71 85 4
a 71 84 4
a 71 83 6
a 71 82 8
a 71 81 2
a 72 91 8
a 72 90 8
a 72 89 1
a 72 88 9
a 72 87 7
a 72 86 6
a 72 85 5
a 72 84 8
a 72 83 9
a 72 82 1
a 73 92 1
a 73 91 10
a 73 90 2
a 73 89 1
a 73 88 4
a 73 87 7
a 73 86 4
a 73 85 2
a 73 84 4
a 73 83 5
a 74 93 6
a 74 92 1
a 74 91 3
a 74 90 9
a 74 89 5
a 74 88 2
a 74 87 4
a 74 86 10
a 74 85 3
a 74 84 5
a 75 94 5
a 75 93 2
a 75 92 9
a 75 91 5
a 75 90 8
a 75 89 9
a 75 88 3
a 75 87 4
a 75 86 10
a 75 85 6
a 76 95 6
a 76 94 10
a 76 93 3
a 76 92 10
a 76 91 9
a 76 90 7
a 76 89 3
a 76 88 6
a 76 87 6
a 76 86 4
a 77 96 4
a 77 95 2
a 77 94 1
a 77 93 9
a 77 92 9
a 77 91 6
a 77 90 1
a 77 89 6
a 77 88 5
a 77 87 10
a 78 97 8
a 78 96 4
a 78 95 4
a 78 94 2
a 78 93 4
a 78 92 1
a 78 91 8
a 78 90 3
a 78 89 3
a 78 88 3
a 79 98 8
a 79 97 4
a 79 96 9
a 79 95 8
a 79 94 4
a 79 93 9
a 79 92 6
a 79 91 6
a 79 90 10
a 79 89 1
a 80 99 9
a 80 98 2
a 80 97 1
a 80 96 9
a 80 95 3
a 80 94 9
a 80 93 2
a 80 92 10
a 80 91 4
a 80 90 10
a 81 100 8
a 81 99 9
a 81 98 1
a 81 97 1
a 81 96 4
a 81 95 10
a 81 94 1
a 81 93 7
a 81 92 9
a 81 91 5
a 82 101 9
a 82 100 5
a 82 99 10
a 82 98 4
a 82 97 9
a 82 96 6
a 82 95 7
a 82 94 6
a 82 93 4
a 82 92 7
a 83 101 2
a 83 100 7
a 83 99 9
a 83 98 6
a 83 97 5
a 83 96 7
a 83 95 8
a 83 94 10
a 83 93 4
a 84 101 5
a 84 100 6
a 84 99 5
a 84 98 7
a 84 97 10
a 84 96 2
a 84 95 6
a 84 94 6
a 85 101 3
a 85 100 9
a 85 99 7
a 85 98 3
a 85 97 4
a 85 96 6
a 85 95 3
a 86 101 6
a 86 100 5
a 86 99 10
a 86 98 4
a 86 97 7
a 86 96 7
a 87 101 6
a 87 100 4
a 87 99 6
a 87 98 3
a 87 97 7
a 88 101 5
a 88 100 2
a 88 99 7
a 88 98 7
a 89 101 3
a 89 100 7
a 89 99 5
a 90 101 9
a 90 100 7
a 91 101 3
a 92 102 30
a 93 102 30
a 94 102 30
a 95 102 30
a 96 102 30
a 97 102 30
a 98 102 30
a 99 102 30
a 100 102 30
a 101 102 30
